industry_code,CurrentLiabs,TotalLiabs,RetainedEarnings,CurrentAssets,NetSales,EBIT,MktValueEquity,Rating
E,19.69876094846617,61.80960085391066,25.57858024566076,29.13533659020372,14.784201658203289,1.319384633931176,175.2478827389283,BBB
E,19.056981719947583,51.72142403486389,24.678795145182274,23.32828916416218,12.767192343284552,1.3217098119729482,205.3486736040913,BBB
D,16.805283076451943,59.083329736870326,26.40236824722213,29.714242709073037,15.772900023547136,1.3106065774389768,206.9325072171576,BBB
D,19.726407665312685,56.23514441855232,27.25997670336421,27.557957073559717,15.33603544895315,1.5201619685901913,185.20459337248616,BBB
F,21.04996670383537,52.18085589948918,30.268128633583263,27.64667494439769,14.141344497351922,1.2722471689909496,184.8768478421199,BBB
B,19.679991266697968,56.33894903216638,26.988742956418008,28.502375444282404,12.153216500611467,1.3575324500698824,175.84137814287234,BBB
B,18.46608722980304,53.56201474370974,29.419775492970768,23.63765528253981,13.807431557635708,1.271071528281249,168.28960840369885,BBB
D,21.68924061699514,54.59711901827629,29.96713662175121,25.677670868930385,12.567532939488192,1.2871599424513245,223.8223901712997,BBB
D,18.38796265908272,53.99127844602741,31.59523706570702,23.97506411473411,14.472814103757916,1.337331602765283,239.39881520852936,BBB
E,20.71388729930887,52.24570656133477,31.290314945788623,30.078350277588765,15.738464615045814,1.3949990491971134,205.63875639377267,BBB
H,20.90230362204902,50.18959006062992,24.353999963185124,22.577858376524517,13.39023967828588,1.1933262111975271,196.3563622101494,BBB
D,18.99121736818999,55.70563941933667,26.25936023710006,23.98102814467479,12.541253056083915,1.4555662653384382,217.783712579499,BBB
D,19.0391132079042,51.989251122388495,25.74796654679355,24.456610649536184,14.11865847547848,1.276096551686718,176.39121710600037,BBB
D,21.489687501015048,57.71151128784761,28.952446329705037,29.569425768027536,13.821765933282098,1.3236549478679105,167.75423798527257,BBB
I,20.057675287803388,54.32336144157695,28.19642345815736,24.883053575316865,13.900522804523916,1.149277308847416,179.78313967761738,BBB
B,18.46908316210427,52.29070786536544,27.49148488936891,26.691399903568424,15.782873892300186,1.17625679815967,209.7731206702157,BBB
E,18.561392014462125,51.38808203803086,26.327115675511845,28.56712771165761,12.239335711319788,1.422004827612472,167.33496759414612,BBB
H,17.195329436395376,52.638366509681184,28.272335169874008,26.87022464511148,12.433937354638704,1.2173641598414835,183.57046565984885,BBB
B,18.08230892771465,57.96557896244759,27.90123892815528,26.320054747416727,14.794222626451631,1.184389625063617,161.72938594300172,BBB
B,21.29662069392046,55.976225422340704,29.016260113706743,26.88726187323895,13.373877085795304,1.3113220396902694,199.2915127514487,BBB
D,22.04746201449184,53.6791029827001,29.995068583497893,23.526856871365094,12.684973314169625,1.154080216462571,186.99919478621615,BBB
D,22.22595687790954,55.0633975888791,26.38351566866428,25.25446118979471,14.50798705226124,1.238333603148775,164.2926869213943,BBB
D,22.05231296347276,52.499680049422025,32.676547854649215,29.510343108699967,12.906722104840638,1.3619893041610585,199.17038563927335,BBB
I,21.3658366503835,50.74939482684521,26.024580192700327,24.73569622948588,13.46431790875918,1.2905983065459232,175.11129222924853,BBB
E,21.105436312185343,51.05315902054499,28.62341703011441,24.83993222154004,15.39590303758442,1.2724838252477064,179.7266739184238,BBB
I,18.22880028696641,56.59593875209627,30.751389383852697,26.44687039222717,15.97914180614168,1.349773613409951,232.0856927163745,BBB
H,22.14511798569582,55.45249241622971,29.020800430523963,26.90701048240426,12.382703120801075,1.13743633726356,208.48820878723848,BBB
D,17.89235985131912,55.95711867128084,27.919385205036185,27.72011773306797,14.291917859871004,1.4040518658655912,176.68461834418466,BBB
D,21.302591740333025,54.43315317576735,25.201583120790705,23.439634546358825,14.835763383192566,1.3462714676191794,195.6955166085688,BBB
F,16.934274449307324,52.91141045827333,31.257803091301604,29.170253339136018,12.251895841189146,1.323477186437109,221.675022535752,BBB
B,18.23958397021961,58.864951783207815,26.73958927112585,23.27937061885076,13.34666054186542,1.2561451677119655,187.6326806849327,BBB
G,17.16600976967488,50.85093233714935,29.1047842953612,26.740618541247503,15.754092306536371,1.2128560565031676,220.29008340759125,BBB
D,16.477864647496734,50.45964243009399,30.235214011222645,27.077282245194464,13.926477066753629,1.2134459610757875,211.7936365043656,BBB
B,21.47603059784717,56.06241165582148,28.03165161682384,29.47422136834431,13.372195382363229,1.3273207566375536,191.7370682670486,BBB
B,20.375020493339303,52.69380067217479,30.372406480082752,26.28481268038997,13.870048142647912,1.353871438899836,213.54745094699996,BBB
G,19.517740222924303,50.79077052664151,29.98396017163967,28.25740177036934,14.095604398065957,1.4791193663451334,176.79741078655616,BBB
H,18.61654784192063,58.75585034082063,25.005941786367316,22.56790560206744,13.5658940326673,1.151512775566114,208.8872969395267,BBB
G,16.905088364129803,51.98236976092095,24.506933794259798,27.507722703134032,12.95610944166386,1.346867713529562,149.27432047869306,BBB
I,21.138250571396608,57.25244351367201,28.910142538156908,25.350413206600365,14.436011499862747,1.12998999773488,176.6943469648699,BBB
D,19.083094982283217,57.21426632271315,29.562692790403226,25.208292736193755,16.051623327038914,1.2270722482138234,191.23710569877755,BBB
B,18.274419728057143,55.49158413032847,28.90413438195028,29.961967145405524,12.308267335940377,1.4995497314782358,204.2254897422814,BBB
E,17.777648886970915,53.32576365264373,29.723338206260035,23.20072172956172,12.025638399718844,1.129404414686713,204.3269004490297,BBB
D,17.632571461658383,61.46704661348832,25.330391768391745,28.983832657422333,15.799252821848954,1.311103835269006,180.17701016965592,BBB
G,17.180522031475764,50.94793685838715,32.07566018504424,23.566005820214148,16.048747320323976,1.3151154661560882,200.36447889905335,BBB
D,21.837422852670105,55.163403801683806,30.41528986281195,27.820585354902057,15.65595314903393,1.2068066968855409,189.02320314449557,BBB
E,20.686283652421096,56.890202731392094,27.43646914277601,28.68147058274891,12.686814071763566,1.4742273855799466,201.6603488782878,BBB
H,17.277647724646023,51.292394928276856,25.826396278467588,29.159152712394807,12.266238159045166,1.3336162428595686,183.68548846183808,BBB
G,21.86305887881161,53.9716314120224,29.133647180647674,25.31378111953517,15.352817065809278,1.267492099653223,198.23105867533363,BBB
G,21.173617872309773,51.49905532091702,24.91802907743301,22.62367601560784,14.745787081919458,1.224286098231811,199.3723429478024,BBB
H,17.431584658507447,51.72911531942896,27.23740900355175,23.274614148761884,13.118192617673342,1.145365348991563,206.10306956174549,BBB
D,20.929456553790462,58.88445170438808,26.46245335001344,26.07053433928809,14.45960211642848,1.5109062579379455,207.29688411704828,BBB
E,18.892407813355277,56.522216267377225,27.49832126057496,25.323865826715902,11.96729578495959,1.456444489075542,188.2256698268827,BBB
D,19.594679784934243,55.14153147730617,30.55043624955372,24.44504136334617,12.276871851457503,1.304660223208198,186.4867688352217,BBB
E,19.7269091954364,52.4700611202081,30.8566950855106,22.669837889739814,13.499917801843878,1.3149169307159934,196.54638828767688,BBB
E,20.52158471756812,50.71089597936352,28.88189518214137,27.98603142121234,15.331685992307069,1.1379900703209451,206.79168307414008,BBB
D,22.03774936461957,53.0561258027416,30.00674257567712,23.767882219028763,12.20175110202114,1.3386048537201174,200.6359628388868,BBB
E,17.10527851316839,52.73201860403184,29.992486169028467,22.967071962973364,12.214066688621743,1.2713479334969324,208.4214324438468,BBB
B,19.53790187345716,54.40880546895929,26.443610732804565,28.269606372363477,15.953930429747578,1.1648891088101283,205.04263107533453,BBB
H,17.42814111614738,54.47065959493541,27.60604449344732,30.412841736568517,12.952217875105188,1.2715083116369228,199.74265244282023,BBB
D,21.754774020558305,51.55886145963767,28.013677819400968,28.30447495769306,12.309693943224849,1.4919189325656426,180.4257489262156,BBB
G,16.817511414982707,51.25915764072291,27.16203431823824,30.15078842444744,14.324063859430824,1.4901846518710185,212.8056363336576,BBB
G,20.566865152663254,57.908228416621625,27.29668289023551,26.918222378329236,12.163014047738546,1.1431488186430407,197.9274774233269,BBB
B,18.06121394853139,53.638886115709965,28.559179647398214,30.255504113724484,13.207127794882297,1.2819695494611327,207.0725269607795,BBB
D,17.399443464285696,51.44937481697694,25.30576235852986,29.903013622451013,12.971757475291552,1.2399773939433278,202.45297306979307,BBB
I,21.783741609962178,54.65068457502472,28.862333473103376,23.697630104433816,12.02095576563276,1.3898618811429988,169.49517052728987,BBB
I,21.7463234757522,53.010487382504,30.268818070914374,26.64471637791756,15.026449658927188,1.3448185662529466,208.15578063705752,BBB
D,16.72195383329448,53.06952928656039,26.369730775242047,29.779446697627392,12.178092307127685,1.4442002791799726,197.1032317146397,BBB
G,19.04032652771024,61.79066929549564,24.35871054500813,25.732762703914503,13.228193843096522,1.2806144091745428,180.47730098083625,BBB
D,16.970599726691763,51.72136456935871,28.275572184536063,23.157573216375557,12.037560999126512,1.3094755165138725,188.92695563274344,BBB
D,18.82180748376381,55.45150475519997,26.362090424563856,27.7416540343814,13.671181007884972,1.3111862131193956,200.44116439659095,BBB
D,20.58606220361334,53.47439241940032,25.353517021154016,25.31801822184901,14.42960948581478,1.160362692995366,207.30615648636348,BBB
G,19.77905105186259,58.1878486692552,27.514169677039373,26.09275503571165,12.801812644518158,1.4892938352697758,178.85137153995467,BBB
B,17.862653465630903,54.34071354781896,27.37944339270533,26.38152871561357,13.078613594658668,1.3174979451916848,228.26681938650228,BBB
D,19.55514106659065,51.59681630186045,30.956321808906573,26.51595659185193,13.767994414435837,1.385140708246543,197.24660353903,BBB
H,21.149812133528098,63.00548366608387,25.30708500341872,22.64438187436308,14.443528061884276,1.3517769686067789,179.60940714823906,BBB
B,18.123532996736788,51.33275729566589,24.71012866834424,27.348058127153877,12.479696090273944,1.165312343500648,156.69670418628397,BBB
D,18.866397527697877,55.04540204600135,24.82964184660244,28.986716609160503,13.5209224348196,1.381113840164095,166.45652897069868,BBB
E,19.895021668894465,59.57918695673772,24.74386903167768,27.698763885531,14.789005546265672,1.4047275460637036,177.4126979638223,BBB
B,19.09852895571868,53.19081726800837,28.912717542144087,26.128737506824407,15.536447915171737,1.2526058279797474,201.39485391892737,BBB
D,22.147489176696265,56.84907171101917,27.83118886079547,26.09496294581735,14.72397739345124,1.299414633314864,178.60441868736098,BBB
I,16.536684537753366,57.03928592333006,26.889052036517214,23.216460284880508,15.536840327959991,1.1736269663220156,213.23674066804895,BBB
D,19.309302747781192,58.61701695709299,26.812573643716387,28.960596865673978,12.62131098484665,1.2406584298201049,159.2108739792593,BBB
I,19.108423151448516,52.23519523480623,24.315799773827905,27.461453144116238,15.12833408945994,1.31560142347644,151.51652282988908,BBB
G,17.289563412060453,51.72485640679013,32.26635377826939,27.791582126185617,14.521329627849504,1.223793637329555,236.7104082746735,BBB
G,21.04002256098188,53.69578579964712,28.1313941730405,29.561415403940583,14.802033660780785,1.139985455221623,180.92188600830565,BBB
H,18.955096054696376,54.69400005971097,32.18131634117014,26.469956945438504,14.402355194641284,1.3650590518009915,217.99658525533115,BBB
D,19.542312683730845,50.81864588425273,32.608785216230416,23.448847729421445,12.727166540850169,1.3459361074645408,236.9129219799716,BBB
I,20.70162980011216,51.43501659179072,31.379204019954653,30.090874585029088,15.394481347206591,1.3900771385011097,229.45516710854736,BBB
D,20.469893916072564,55.95440970130139,24.693138343326243,29.28870924115549,13.571186111395065,1.4699572585313905,159.88654007960938,BBB
D,16.62619939098997,57.69255020486892,26.549210192355478,23.877302270424558,13.776656773503538,1.214981369262949,181.14479875920577,BBB
G,21.23506801858011,50.73074754611661,25.85027742619813,26.236861332313943,12.581410968003173,1.293961188574808,210.2035805257136,BBB
G,17.14948771485227,57.94891833580321,26.33720537957027,25.743513299298808,12.86684311761475,1.396869879467496,196.22204149106972,BBB
B,19.780178349106357,54.84582224176446,31.752180146978333,22.57132196327516,14.013269162732623,1.4248033839912164,183.46068247611475,BBB
D,21.604632189363265,50.08466400479125,31.300549684790315,30.411983251742445,15.98091090552346,1.1937965681036675,185.2138728199229,BBB
D,20.254964933092943,54.071864887865296,25.042400093591148,23.71861767811665,12.467389978048445,1.2740315172506331,192.67078209148832,BBB
D,20.935688677962684,56.07016694923869,27.256828138515804,29.872019023836437,12.46005010313421,1.261371252481797,209.14689396603973,BBB
E,17.040729155602413,52.707386675514016,24.560721562149283,29.81711564263805,14.186720170899862,1.3109388878280412,157.5811566533316,BBB
B,20.952461206853627,54.00223170461186,26.41817226771414,26.880649624895646,12.680803301052295,1.1657688589885835,165.2955488085861,BBB
D,21.818130361791805,58.27261958329734,27.453356598382456,23.20785119863261,15.249084135635858,1.365682369775552,174.67558265270978,BBB
D,19.1665739733782,53.53287774070537,30.66131237920369,24.66008014586165,14.733393205876345,1.3549400394649525,208.72116663615185,BBB
G,16.948721884155752,59.48177753431494,26.939307451923053,25.623401602249995,15.65490579707835,1.2991641881884286,205.83713188043387,BBB
B,17.703341099508375,53.72030112507351,24.57597141714294,29.75823320180261,13.197356276603148,1.5021437881524171,204.0085217002103,BBB
G,19.037120907610547,54.84580318139734,28.86225879841883,26.986301390601877,15.331498222825765,1.4449080698497727,172.71057702566037,BBB
E,19.132592121824157,51.035540772184575,29.146579298732817,27.13741647957661,12.71877024054708,1.1860241172223598,213.56843620552863,BBB
G,20.0209815898763,56.55245936924094,29.97175381642248,27.43831854075057,12.518235482532024,1.3445695332815026,228.30542770417603,BBB
G,20.634079891307135,53.49366067953935,26.92430993048019,28.352506553764865,15.433056639345226,1.2157676458053484,177.15193692886015,BBB
D,21.102234385698868,49.88181297101901,32.037421719313244,26.07712981387543,12.114369259694016,1.4795040530260246,186.81768513732663,BBB
I,21.01177269911177,56.27102778612427,29.368591486574417,26.66782480553932,14.316190223830226,1.3236695892382813,183.0613633963066,BBB
B,17.43698284695008,56.76075923571726,27.392939151634604,26.1882527527786,15.737386191660669,1.3985314321155051,228.2048001319638,BBB
G,19.31307930963542,50.97959368791403,25.24644793535613,29.838581941898493,12.170813831802104,1.4873788005979585,168.4217619146683,BBB
I,20.992805705047992,60.701063706601474,24.9631161464304,24.776050543755872,15.424552073880248,1.1550156565088328,183.46948028144243,BBB
G,20.89123000114509,51.28852359452401,28.407707574507995,27.91236866273655,15.580875421618655,1.5082298500273437,202.5723201055445,BBB
D,18.511909189521127,50.187769532204975,27.816134300540377,25.191022188395653,14.124572062550438,1.431428312249931,225.0471974802536,BBB
B,20.35438073511807,59.481139767447694,24.410964086032223,23.24233445593956,14.819805785490178,1.5087050509981723,196.58722775273696,BBB
B,16.79081073519559,50.4064827140694,27.9304924364032,26.31838384398876,11.907960598312284,1.4926127687890531,209.0093712822942,BBB
E,19.02547845730489,51.63554464478771,28.44981397829964,26.867976823676734,14.02196276076233,1.4383456683601978,226.4221497035417,BBB
D,18.63491685222896,61.6993815603071,27.333574452209916,23.79004442668631,14.63650635846913,1.198112112338505,156.3808837135989,BBB
I,18.55935775177997,54.14235285706122,25.4376508682254,26.54030719743709,15.946417039845484,1.1980684556658814,155.19805562121212,BBB
G,19.17342296123236,53.50120512511024,27.876837229942826,24.549603425887323,14.264089665239528,1.1259789173470642,180.77246249233724,BBB
I,17.246062685629543,54.30328659569408,27.64026866378194,27.25326069636506,13.317063971631832,1.3490374012814796,196.98953976410695,BBB
G,21.25473968833426,53.43683860511664,30.0166663661491,23.25066183536044,12.551786490241762,1.266114356447425,184.1409344812744,BBB
B,19.822939794225704,50.745723225305184,27.325804691362208,26.573526408183664,15.600062089473326,1.199544391951349,178.30029968372273,BBB
D,18.88524913953329,53.34204146619111,30.767369587048567,29.72612881451185,12.38598673973916,1.293158120896717,180.5704896297169,BBB
H,17.870959845981236,57.96172664152456,25.489256233972704,27.25117964868545,14.258296572647904,1.3166611405347042,174.00637798344977,BBB
G,22.16243510437565,55.55576499924882,30.205482146222305,27.22641377007676,12.515116001859004,1.506028921345785,215.3605371388406,BBB
D,16.78911657455314,50.61856732163577,25.48983207927618,24.313582562144266,15.957822266897656,1.4019800308706538,199.70326837264332,BBB
D,22.05594005936701,53.250929708482445,25.006467615822057,27.194995913200135,14.060683768309165,1.402675395028635,161.2863534487816,BBB
G,18.84310226316699,52.47970269178153,26.013737251264207,28.88655991145473,14.928559531761376,1.1906732325702043,189.60481863949784,BBB
D,17.16281807197309,53.665712093076976,25.570351750888623,28.00323772935085,15.964797560278203,1.1499653067038065,189.40441498564007,BBB
E,18.957527717137648,52.09161276335431,28.46285293772552,25.11878163574909,12.348059082694574,1.23590439061724,186.09704021716027,BBB
B,19.69697103921829,59.60148349654729,26.76968082167146,28.356353794090072,13.897389805953605,1.272105449808064,164.54137326063616,BBB
H,18.98709441321193,55.76527165693268,26.776982669183347,24.52863276490457,15.864421367602898,1.3690748973141038,182.21768197236824,BBB
E,21.94174924167618,52.848579812869865,26.1511490557739,23.0982490694908,11.901462360963814,1.3338393990699404,162.35257389283444,BBB
D,21.838842711651683,57.45130547393732,27.51595835003296,29.73535411187351,13.31794522104681,1.1822917477510178,205.54388735966447,BBB
D,20.678685750376744,52.80721046771325,24.84079982563481,27.83942845235477,12.90593159781526,1.2444472439073666,176.8059870682687,BBB
D,22.112473489624445,52.56133356857765,29.288022870745237,28.208848142933547,15.744589942456306,1.4950921009388474,227.3322510018836,BBB
D,20.01261299845765,56.90296741630657,29.772769901447983,25.73740848732692,13.092754415557982,1.4971661034624866,198.7499251310201,BBB
D,20.110990617140885,53.37213699037474,24.94327002889738,28.985149685157857,14.56158216856475,1.4713245930316892,174.8412690292056,BBB
G,17.39894669403959,50.50809111905989,26.49888762962916,24.12045591545045,13.311815878700958,1.1805436725656149,173.4231052014523,BBB
I,18.33066435764185,52.65332217659639,32.00636030890083,23.141849725602498,15.163404715903496,1.3659487157711592,232.91008824429616,BBB
E,22.04971719171071,50.03260229397376,28.007991661699663,22.659401504051434,13.690448965209544,1.4334307446649317,160.88643453852723,BBB
B,21.548431356628736,55.79989447272113,31.685044440746392,25.684723670062887,12.10793666109634,1.3952629712109612,219.90151301855911,BBB
D,19.235508401366832,57.08898491877493,29.09693018782348,27.29382994361652,15.577513268757786,1.3911867226191137,178.4326585709414,BBB
B,21.00049383243775,58.01783194088508,25.73109543455616,22.68340486077827,13.611686320852684,1.3273743036261223,192.73998097700047,BBB
H,18.93187438432965,52.53972770280792,25.31281844353285,22.699963935696232,12.12926193917644,1.5088086506512846,177.8453312889487,BBB
D,19.70882391959463,56.54429963044053,25.48912076703857,25.316159590017023,12.18939673317413,1.4049003571332823,197.1857644333696,BBB
D,21.92006368101071,53.88576823345704,26.069749068399897,27.18693800382912,13.643640572215691,1.1579568981670945,157.67314601125332,BBB
D,19.518209191826777,55.00976590363528,29.02316220670612,27.378922485339405,14.44331453521593,1.4124041952629367,224.8174923358028,BBB
E,21.402809930003627,51.51310503245482,26.045659955253225,29.27675538844317,13.877868011154868,1.3538810327463446,203.66902320992884,BBB
I,20.11945987598949,55.46347641962957,26.766014171341013,26.620001287470643,15.94209083808492,1.306163588540007,192.69748745168985,BBB
F,20.239154687270062,56.706039610880055,29.197397128337737,27.813225648190254,15.824052280648234,1.506379893865711,204.23091262145505,BBB
D,21.20311245680619,59.47475043632845,25.31156923803018,29.29540711238308,14.185890846935648,1.5060794040105574,209.6141646474848,BBB
D,17.309349296976578,50.69995664116576,27.037160326657187,27.27390823713712,14.456943417727889,1.345060343306846,204.84328403218336,BBB
F,18.06742780760434,56.11719862588708,26.556320267005333,24.409090739495003,15.217991035753126,1.322833017091121,154.889646458982,BBB
E,21.729757914436668,57.66167592930163,29.330404618041023,26.44502943012445,14.939309345507134,1.282033833754568,193.0187294828834,BBB
F,20.907133881662524,58.43167226213756,24.803251197390008,26.99964633574983,13.2132064881478,1.2769630754975978,171.1890155257144,BBB
D,21.097094947140736,53.98093290770348,28.38017961255749,27.59089592453752,14.426347174593928,1.5132601218212507,215.73637825310956,BBB
E,16.793865695721166,61.14182895527594,26.32336859382604,26.64415735086205,12.100337946622568,1.2927778826562364,183.90764829873825,BBB
B,19.228828594084305,54.43815348011982,29.68180205086936,29.33348142063357,13.92649262470786,1.1906439336398125,207.86568984112853,BBB
H,21.11261729481513,52.93297048245498,29.8556796211552,28.03479915193268,12.81940766277212,1.4863995888695691,209.4071320928015,BBB
E,17.43716951394282,61.27377003484381,26.0368783149513,24.10667477319425,14.258266903845728,1.3599853749606006,183.6980065012648,BBB
B,16.945395198403617,52.77582759083323,30.225488680279707,30.455915197921264,13.36212883334461,1.2263332344346731,196.1388984297568,BBB
D,17.315199698741722,57.7452409589534,25.95662389623921,27.62759498429323,12.172565651367668,1.27483715450568,190.24543267542649,BBB
E,17.235220543142592,55.02401158077546,32.33500800718057,27.31848591161338,15.59549603940795,1.2807228672305455,208.73482120740164,BBB
D,21.473106057662623,51.25919693973714,28.56371244575513,29.476686833921637,15.18277476588084,1.3578406650013035,212.19775329121856,BBB
B,21.810581408439667,53.4503446582874,29.564166389703125,28.995978560989016,12.08562537848306,1.4515430451992135,211.5716165861675,BBB
I,18.893789717302717,55.29934096372775,29.025952882942917,29.546362543296983,13.940230378063418,1.469574114776483,177.56525609405278,BBB
D,21.4643721943891,55.5168388295495,27.43614848100902,25.23646443304561,13.889011536600218,1.514250188640095,190.58678138094015,BBB
H,18.12409374139208,52.15486734558439,25.797103776245088,29.47018582990969,12.883324660966895,1.2143014814837887,171.53249077387116,BBB
H,22.20132586245245,53.84795700208839,31.92944264457061,29.91797559075632,12.961858561559758,1.2626786527918563,226.81187077473317,BBB
D,17.365032260900385,54.50536262293933,24.47449500572624,27.82212105821496,15.853406865695016,1.3426294855446,170.19878556625162,BBB
B,18.40002118659088,50.14510031408013,25.999229194164855,23.363346459910016,14.200389814756932,1.4007535910572029,196.99656343234648,BBB
H,16.548736515461393,56.1601471221532,30.155318208974244,23.05612757791609,16.078990609514527,1.213322454730386,220.3229491168801,BBB
E,19.99390747326281,58.80600255415525,25.18461995776259,29.740808572972742,12.147340707473036,1.384562903935347,198.64544516604704,BBB
D,22.273989137708625,50.47592601829934,32.216255937497,29.641875757201667,13.039338396431084,1.245980964904779,212.4558612459233,BBB
G,16.668102285391605,51.67685344236392,27.31511513928451,25.14331794362543,14.809316134819044,1.394748796785724,210.59622825963945,BBB
H,18.50436537417757,55.47641681699151,29.44136925472284,23.97628672332792,12.519959538078304,1.2234542044398031,190.2190742117521,BBB
I,18.778362743115004,53.3430881464199,29.65784084898988,28.751493925393586,15.387048013401191,1.5208528875574134,217.87236490084305,BBB
E,20.04102713618513,55.05700876546866,30.139256267604495,30.158301231173738,15.735679093748116,1.1290673344528297,219.3894962522116,BBB
D,20.1565473242978,58.82667748378394,28.20941850922921,29.879688383417324,15.694864346477114,1.1510649232507215,160.99400448408895,BBB
H,19.579225164332804,55.99778215638069,26.954785616272414,27.606556567810284,13.665838480842911,1.2287224431673054,189.37612964491504,BBB
G,20.08416501342213,53.90822326279014,32.38876332342528,26.86572330434069,13.198181016894942,1.4236967236817704,235.4155675661115,BBB
G,19.92165261280536,59.43964509993312,24.704581333892165,29.02231207554556,13.45188698788282,1.4450976864580003,203.9702250668112,BBB
B,16.676536773578515,53.18301911586401,24.65504971878259,27.182271068557007,13.688834219424832,1.143549308775104,189.13223281177048,BBB
G,20.645474763795885,58.153829584266674,26.552059829302635,23.803328732730687,14.899345558870063,1.2807731078570923,195.00115870013275,BBB
H,16.538205136587816,54.777210066287225,30.17062332888588,26.56378432336385,15.135066813166976,1.3555856637165296,198.1082107736708,BBB
D,19.6805736657914,53.15478179774515,30.19456242922128,25.31931360019912,13.91104811906892,1.447070617441272,227.8377758192725,BBB
E,19.36831285943664,50.12874176158395,24.70744069263709,28.10904017824624,12.87020580745014,1.4964355583946067,191.6215412796775,BBB
D,17.64161598336173,54.91308808957785,30.660273403697545,22.65296082009213,12.90190896488193,1.2452159525901194,189.10227249666409,BBB
D,21.131250095070296,51.19713263263025,32.66737779809976,25.408509683938213,15.625345033348797,1.4492118459585055,236.63255169228117,BBB
B,18.85173943697464,54.034928000515926,30.193821497128827,24.01688185891081,14.451342038589669,1.2516100881683243,187.37081763708736,BBB
G,21.64569935060205,59.951046636962914,25.865640797597383,22.98257487180651,11.965022714702997,1.5059413964307464,191.0846057607449,BBB
G,18.433229851138773,58.99657198899007,25.444140361653545,23.53944074666237,13.812930742035457,1.3796265176042648,203.85391119347773,BBB
D,20.892483616248857,51.49457981130572,29.36266789883376,28.80058853558937,14.202968538474645,1.276376917089499,175.78911269772777,BBB
H,17.243446931813608,53.41652361294122,24.542219003908546,23.37422966805608,15.04855579340301,1.3850438989276523,177.70540971679983,BBB
D,17.139143410563847,52.45410014729271,30.32897926146043,22.93175119256228,13.657441132985404,1.138361043545745,177.209836997765,BBB
G,18.80719160738838,52.788872446274326,27.99149026214457,28.207722827927117,14.663525351130616,1.1581504154116442,206.0256125610165,BBB
D,19.807771138977216,56.61468440005167,27.14897509402508,23.889859690353607,13.793488388768944,1.3943863900693427,162.45998798425452,BBB
D,21.42143586821553,56.12244597430922,27.300669767191724,23.05424912353894,12.267489265516248,1.510250588524377,215.2328262848688,BBB
B,22.04672222329615,50.85787800858243,25.060023287015103,22.73332663115385,14.182679195561692,1.1497835842512292,149.40021899693275,BBB
E,19.301457230275236,58.84077294468317,25.13878799073108,26.51538925877552,13.895870163404204,1.4661702565804355,162.07237658367958,BBB
I,16.972138831035945,54.78769115536154,28.209231574640203,29.280478374364986,13.934212027758797,1.478628050128066,197.2039445939535,BBB
E,20.630770471595834,51.33265468471309,31.992699951500075,23.25649471120305,13.47069750678398,1.2703564006002372,218.76723946598665,BBB
B,21.626335779662902,56.18968826755385,24.62875191336865,28.63132236099752,14.641146738627311,1.314632904309767,180.0840165189037,BBB
I,20.919478509597287,52.778540870657466,30.335403954401176,26.390632597680774,12.901397492704994,1.313894907498524,178.76727892345144,BBB
H,18.479462052183216,56.634792535984914,28.18575764074584,30.265230259767797,12.498915956709428,1.282649303513568,214.32944362415412,BBB
D,19.05823807068021,58.87565759825063,27.39966374311363,27.89815083586383,14.547896436271104,1.1956942418579644,210.9561599927356,BBB
B,21.8111216515306,59.30441364578337,24.682339817520933,24.89182588050912,14.36148086493146,1.2439409223906577,188.6889753383332,BBB
D,20.813147267407636,55.40117969521312,27.54030853171501,26.34955655068858,13.508157287683904,1.2201752365216472,170.20242715041192,BBB
D,21.040520337444107,55.85435635946458,27.97678428502388,29.56312150304204,11.9038317312572,1.4827324465890137,186.25688779709049,BBB
D,19.107483219386943,55.26237041913692,27.443266229193085,29.10629990913447,14.542874349708736,1.2734164522065257,166.75572191422225,BBB
D,18.172305662165986,56.38746716149257,26.82965512788499,28.1544141625093,13.363492077483905,1.3856388734867269,161.30861077385885,BBB
G,16.85743898104696,57.1481693730106,26.13319527563956,25.896176130982152,12.396535046432968,1.4006001904433651,158.27063634760236,BBB
D,16.50070317780013,54.73290808665817,24.36283015874368,27.101310300160826,13.047126017311273,1.5035343676148014,177.31988463956827,BBB
E,19.95336591995784,50.68530721132078,32.69336998936228,23.38159316695141,14.245452876666398,1.2115268146181364,193.0574907246061,BBB
D,17.80839038492896,57.076675029969046,26.43299965145452,28.039794024229664,12.196033658120356,1.3655304698464592,210.2731246986089,BBB
D,18.61812124303808,54.33994348739579,25.97858503865969,29.026013499889263,15.964244809233064,1.3929839096346723,162.68152518912325,BBB
D,16.646518331813144,57.3542475875807,27.327243021175917,24.737389025946577,15.06941586735182,1.231239044515665,212.08758069720412,BBB
D,19.262002065103317,52.94470594774611,27.7255908629274,23.51293351183117,14.254871152297056,1.3719558062839097,184.19351700223808,BBB
D,19.23774312023385,51.21153721555036,28.622013506650752,28.44990319797513,16.070948570840716,1.2834272794561423,194.6470472126203,BBB
D,17.3225100934044,50.860207533518896,31.61849445681884,25.97033890893264,15.131263363230996,1.2081585411672786,179.08567762402504,BBB
G,19.37926619429756,55.856014560809385,25.280746946247465,24.675503551349323,13.055863940760329,1.2871173222744905,191.28723750894653,BBB
